filename;sample_name;up_pos;length;width;height;weight;density;moe;mor;invalid;pre_peak_displ;post_peak_displ;pre_peak_cls;post_peak_cls;quality_cropped;quality;knot_healthy;knot_dead;knot_cluster;rot;blue_stain;grain;pitch pocket;pith;crack;bark;wane;borehole;reaction wood;yellowish;split
2024_08_27-I4.8.1.bmp;I4.8;0;558;98.8;29.5;741.3;0.000455807;6.843871302;49.66504633;;3.899997234;0;0;0;;3;;;;;;;;;1;;;;1;;train
2024_08_27-I4.8.2.bmp;I4.8;1;;98.8;29.5;;;6.843871302;49.66504633;;3.899997234;0;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I4.9.1.bmp;I4.9;0;561;98.7;29.4;765.4;0.000470177;8.59051141;66.73154109;;6.540006638;3.160012245;1;1;;2;;1;;;;;;;;;;;;;train
2024_08_27-I4.9.2.bmp;I4.9;1;;98.7;29.4;;;8.59051141;66.73154109;;6.540006638;3.160012245;1;1;;2;;;;;;;1;;;;;;;;train
2024_08_27-I5.1.1.bmp;I5.1;0;561;99.1;29.6;746.1;0.000453387;6.881531471;47.5180066;;3.759993076;3.860016823;0;1;;3;;;1;;;;;;;;;;;;train
2024_08_27-I5.1.2.bmp;I5.1;1;;99.1;29.6;;;6.881531471;47.5180066;;3.759993076;3.860016823;0;1;;3;1;;;;;;;;;;;;;;train
2024_08_27-I5.10.1.bmp;I5.10;0;565;99.2;29.6;689.2;0.000415426;4.786546429;21.81100144;;1.860003471;4.380010605;0;1;;3;1;;;;;;1;;;;;;;;train
2024_08_27-I5.10.2.bmp;I5.10;1;;99.2;29.6;;;4.786546429;21.81100144;;1.860003471;4.380010605;0;1;1;2;;;;;;;1;;;;;;;;train
2024_08_27-I5.11.1.bmp;I5.11;0;557;98.7;29.6;721.7;0.000443499;8.854530375;70.55291829;;10.25999737;1.743019104;2;0;1;2;1;;;;;;;;;;;;;;train
2024_08_27-I5.11.2.bmp;I5.11;1;;98.7;29.6;;;8.854530375;70.55291829;;10.25999737;1.743019104;2;0;1;3;1;;;;;;;;;;;;;;train
2024_08_27-I5.12.1.bmp;I5.12;1;;99.2;29.4;;;5.232266817;23.78941486;;3.259990692;20.46000671;0;1;;3;1;;;;;;;;;;;;;;train
2024_08_27-I5.12.2.bmp;I5.12;0;564;99.2;29.4;858.9;0.000522161;5.232266817;23.78941486;;3.259990692;20.46000671;0;1;;3;1;;;;;;;;;;;;;;train
2024_08_27-I5.13.1.bmp;I5.13;0;566;99.2;29.4;849.5;0.000514622;7.203397139;52.7697465;;3.3799963;0.040632248;0;0;2;3;1;;;;;;;;;;;;;;train
2024_08_27-I5.13.2.bmp;I5.13;1;;99.2;29.4;;;7.203397139;52.7697465;;3.3799963;0.040632248;0;0;2;3;1;;;;;;;;;;;;;;train
2024_08_27-I5.14.1.bmp;I5.14;0;559;98.8;29.5;779;0.000478131;5.725431933;33.76140402;;2.299984455;3.040010452;0;1;;3;1;;;;;;;;;;;;;;train
2024_08_27-I5.14.2.bmp;I5.14;1;;98.8;29.5;;;5.725431933;33.76140402;;2.299984455;3.040010452;0;1;;2;1;1;;;;;;;;;;;;;train
2024_08_27-I5.15.1.bmp;I5.15;1;;98;29.4;;;9.563265516;67.97657522;;5.919981956;4.800043106;1;1;1;2;1;1;;;;;;;;;;;;;train
2024_08_27-I5.15.2.bmp;I5.15;0;560;98;29.4;772.3;0.000478657;9.563265516;67.97657522;;5.919981956;4.800043106;1;1;;2;1;;;;;;;;;;;;;;train
2024_08_27-I5.16.1.bmp;I5.16;0;566;98.4;29.4;810.9;0.000495232;9.664368683;59.93381892;;4.160006523;10.64000511;1;1;;2;1;;;;;;;;;;;;;;train
2024_08_27-I5.16.2.bmp;I5.16;1;;98.4;29.4;;;9.664368683;59.93381892;;4.160006523;10.64000511;1;1;;2;;1;;;;;;;;;;;;;train
2024_08_27-I5.17.1.bmp;I5.17;0;557;98.8;29.4;798;0.000493223;6.615837033;46.45846591;;3.900001526;0.259977341;1;0;;3;1;1;;;;;;;;;;;;;train
2024_08_27-I5.17.2.bmp;I5.17;1;;98.8;29.4;;;6.615837033;46.45846591;;3.900001526;0.259977341;1;0;2;3;1;;;;;;;;;;;;;;train
2024_08_27-I5.18.1.bmp;I5.18;0;559;99.1;29.3;714.7;0.000440322;9.430830136;77.36109962;;10.45999813;0.020294189;2;0;;3;;1;;;;;;;;;;;;;train
2024_08_27-I5.18.2.bmp;I5.18;1;;99.1;29.3;;;9.430830136;77.36109962;;10.45999813;0.020294189;2;0;;3;;;;1;;;;;;;;;;;train
2024_08_27-I5.19.1.bmp;I5.19;0;559;98.5;29.5;797.8;0.000491161;6.282536224;48.93397062;;4.599990845;4.059993744;1;1;;3;1;1;;;;;;;;;;;;;train
2024_08_27-I5.19.2.bmp;I5.19;1;;98.5;29.5;;;6.282536224;48.93397062;;4.599990845;4.059993744;1;1;;3;1;1;;;;;;;;;;;;;train
2024_08_27-I5.2.1.bmp;I5.2;0;565;99.2;29.6;681.5;0.000410784;7.253020289;60.61883637;;9.720018864;0;2;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I5.2.2.bmp;I5.2;1;;99.2;29.6;;;7.253020289;60.61883637;;9.720018864;0;2;0;;2;;;1;;;;;;;;;;;;train
2024_08_27-I5.20.1.bmp;I5.20;0;563;98.7;29.5;704.2;0.000429584;9.143996848;57.93628688;;7.539999485;2.952677727;1;1;;2;1;;;;;;1;;;;;;;;train
2024_08_27-I5.20.2.bmp;I5.20;1;;98.7;29.5;;;9.143996848;57.93628688;;7.539999485;2.952677727;1;1;;2;1;;;;;;;;;;;;;;train
2024_08_27-I5.3.1.bmp;I5.3;1;;98.8;29.6;;;7.33135527;51.9052308;;3.720218658;0;0;0;1;2;1;;;;;;;;;;;;;;train
2024_08_27-I5.3.2.bmp;I5.3;0;559;98.8;29.6;684.2;0.000418526;7.33135527;51.9052308;;3.720218658;0;0;0;;2;;;1;;;;;;;;;;;;train
2024_08_27-I5.4.1.bmp;I5.4;0;561;99.2;29.4;777.3;0.00047508;8.066356135;41.66040104;;1.619995117;0.040015221;0;0;;3;1;;;;;;;;;;;;;;test
2024_08_27-I5.4.2.bmp;I5.4;1;;99.2;29.4;;;8.066356135;41.66040104;;1.619995117;0.040015221;0;0;;3;;;;1;;;1;;;;;;;;test
2024_08_27-I5.5.1.bmp;I5.5;0;560;99;29.5;748.7;0.000457786;7.566018449;58.10231904;;5.900011063;1.379999161;1;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I5.5.2.bmp;I5.5;1;;99;29.5;;;7.566018449;58.10231904;;5.900011063;1.379999161;1;0;;1;;;;;;;;;;;;;;;train
2024_08_27-I5.6.1.bmp;I5.6;1;;98.5;29.4;;;7.73297484;61.010102;;5.759996414;0;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I5.6.2.bmp;I5.6;0;561;98.5;29.4;728.4;0.000448357;7.73297484;61.010102;;5.759996414;0;1;0;;3;;;1;;;;;;;;;;;;train
2024_08_27-I5.7.1.bmp;I5.7;1;;99.1;29.4;;;10.00537569;78.04332842;;12.1599803;2.94102478;2;1;;3;;;;1;;;;;;;;;;;test
2024_08_27-I5.7.2.bmp;I5.7;0;558;99.1;29.4;709.6;0.000436474;10.00537569;78.04332842;;12.1599803;2.94102478;2;1;2;3;;1;;;;;;;;;;;;;test
2024_08_27-I5.8.1.bmp;I5.8;0;560;98.9;29.6;625.9;0.000381794;5.929865996;43.95685311;;5.85999918;0.040017128;1;0;;3;;1;;;;;;;;;;;;;train
2024_08_27-I5.8.2.bmp;I5.8;1;;98.9;29.6;;;5.929865996;43.95685311;;5.85999918;0.040017128;1;0;;3;;;;;;;;;;1;;;;;train
2024_08_27-I5.9.1.bmp;I5.9;0;561;98.8;29.4;696.5;0.000427419;9.001310843;64.06758093;;5.94000721;3.700671196;1;1;;2;1;;1;;;;;;;;;;;;train
2024_08_27-I5.9.2.bmp;I5.9;1;;98.8;29.4;;;9.001310843;64.06758093;;5.94000721;3.700671196;1;1;;1;;;;;;;;;;;;;;;train
2024_08_27-I6.10.1.bmp;I6.10;0;563;98.6;29.5;724.6;0.000442477;6.329327801;39.13032173;;1.120000839;2.72000885;0;1;;3;1;;;;;;;;;;;;;;train
2024_08_27-I6.10.2.bmp;I6.10;1;;98.6;29.5;;;6.329327801;39.13032173;;1.120000839;2.72000885;0;1;1;2;;1;;;;;;;;;;;;;train
2024_08_27-I6.11.1.bmp;I6.11;0;560;99.7;29.5;674.8;0.000409704;4.115873824;21.16038218;;3.919992924;10.99999619;1;1;;3;1;;;;;;;;;;;;;;test
2024_08_27-I6.11.2.bmp;I6.11;1;;99.7;29.5;;;4.115873824;21.16038218;;3.919992924;10.99999619;1;1;;2;;;;;;;1;;;;;;;;test
2024_08_27-I6.12.1.bmp;I6.12;0;560;99.1;29.5;831.8;0.000508084;4.725766182;32.73400559;;5.740002155;0;1;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I6.12.2.bmp;I6.12;1;;99.1;29.5;;;4.725766182;32.73400559;;5.740002155;0;1;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I6.13.1.bmp;I6.13;0;564;98.7;29.5;754;0.000459148;8.696195695;56.35484006;;3.96001339;5.57999897;1;1;;2;1;;;;;;;;;;;;;;train
2024_08_27-I6.13.2.bmp;I6.13;1;;98.7;29.5;;;8.696195695;56.35484006;;3.96001339;5.57999897;1;1;1;2;1;;1;;;;;;;;;;;;train
2024_08_27-I6.14.1.bmp;I6.14;0;557;99.3;29.4;655.1;0.000402862;9.130762462;67.60606758;;11.50001287;0.0200634;2;0;1;3;;1;;;;;;;;;;;;;train
2024_08_27-I6.14.2.bmp;I6.14;1;;99.3;29.4;;;9.130762462;67.60606758;;11.50001287;0.0200634;2;0;1;3;;1;;;;;;;;;;;;;train
2024_08_27-I6.15.1.bmp;I6.15;0;562;98;29.4;742.1;0.000458303;9.770510628;64.73688564;;5.739994526;5.173361778;1;1;;3;;;1;;;;;;;;;;;;train
2024_08_27-I6.15.2.bmp;I6.15;1;;98;29.4;;;9.770510628;64.73688564;;5.739994526;5.173361778;1;1;;3;;;1;;;;;;1;;;;;;train
2024_08_27-I6.16.1.bmp;I6.16;0;564;98.6;29.5;761;0.000463881;7.632360255;49.76117238;;1.600007534;0.020061493;0;0;1;3;1;;;;;;;;;;;;;;train
2024_08_27-I6.16.2.bmp;I6.16;1;;98.6;29.5;;;7.632360255;49.76117238;;1.600007534;0.020061493;0;0;;2;;1;;;;;;;;;;;;;train
2024_08_27-I6.17.1.bmp;I6.17;0;560;98.1;29.5;729.1;0.000449892;9.453054374;62.16925013;;3.639984131;2.480003357;0;1;;2;1;;;;;;;;;;;;;;train
2024_08_27-I6.17.2.bmp;I6.17;1;;98.1;29.5;;;9.453054374;62.16925013;;3.639984131;2.480003357;0;1;;2;1;;;;;;;;;;;;;;train
2024_08_27-I6.18.1.bmp;I6.18;0;563;98.8;29.6;603.9;0.000366782;6.771604287;40.2131509;;2.859979153;0.46006012;0;0;2;3;1;;;;;;;;;;;;;;train
2024_08_27-I6.18.2.bmp;I6.18;1;;98.8;29.6;;;6.771604287;40.2131509;;2.859979153;0.46006012;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I6.19.1.bmp;I6.19;1;;98.5;29.6;;;7.562166997;52.57994729;;5.701415062;0;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I6.19.2.bmp;I6.19;0;559;98.5;29.6;685;0.000420292;7.562166997;52.57994729;;5.701415062;0;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I6.2.1.bmp;I6.2;0;560;98.8;29.6;758.1;0.000462903;8.475631425;60.06013994;;5.159996986;8.682675362;1;1;;2;1;;;;;;;;;;;;;;test
2024_08_27-I6.2.2.bmp;I6.2;1;;98.8;29.6;;;8.475631425;60.06013994;;5.159996986;8.682675362;1;1;;2;1;;;;;;;;;;;;;;test
2024_08_27-I6.20.1.bmp;I6.20;0;562;99.2;29.5;844.6;0.000513548;5.466034633;30.95092089;;4.900015831;0.040002823;1;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I6.20.2.bmp;I6.20;1;;99.2;29.5;;;5.466034633;30.95092089;;4.900015831;0.040002823;1;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I6.3.1.bmp;I6.3;0;566;99.3;29.5;730.2;0.000440407;5.889186951;29.71509267;;3.520002842;2.380073547;0;1;;3;1;;;;;;;;;;;;;;test
2024_08_27-I6.3.2.bmp;I6.3;1;;99.3;29.5;;;5.889186951;29.71509267;;3.520002842;2.380073547;0;1;;2;1;;;;;;;;;;;;;;test
2024_08_27-I6.4.1.bmp;I6.4;0;558;98.6;29.5;704.1;0.000433812;9.034952296;72.08221164;;8.601807117;0.020080566;2;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I6.4.2.bmp;I6.4;1;;98.6;29.5;;;9.034952296;72.08221164;;8.601807117;0.020080566;2;0;1;2;1;;;;;;;;;;;;;;train
2024_08_27-I6.5.1.bmp;I6.5;1;;98.5;29.5;;;6.922660382;44.05130309;;4.359993935;4.860608101;1;1;;3;1;;;;;;;;;;;;;;train
2024_08_27-I6.5.2.bmp;I6.5;0;560;98.5;29.5;684.2;0.000420472;6.922660382;44.05130309;;4.359993935;4.860608101;1;1;;3;1;;;;;;;;;;;;;;train
2024_08_27-I6.6.1.bmp;I6.6;1;;98.6;29.5;;;6.409538516;35.00702165;;1.400018215;3.160001755;0;1;1;2;1;;;;;;;;;;;;;;train
2024_08_27-I6.6.2.bmp;I6.6;0;559;98.6;29.5;647;0.000397918;6.409538516;35.00702165;;1.400018215;3.160001755;0;1;;3;;;;;;;;;;1;;;;;train
2024_08_27-I6.7.1.bmp;I6.7;1;;98.5;29.5;;;9.374285506;75.16830397;;9.840006351;0.020065308;2;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I6.7.2.bmp;I6.7;0;560;98.5;29.5;739.2;0.000454272;9.374285506;75.16830397;;9.840006351;0.020065308;2;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I6.8.1.bmp;I6.8;1;;98.9;29.5;;;7.252112767;51.87295875;;8.320002556;0.040082932;2;0;;2;1;;;;;;1;;;;;;;;train
2024_08_27-I6.8.2.bmp;I6.8;0;561;98.9;29.5;636.4;0.00038882;7.252112767;51.87295875;;8.320002556;0.040082932;2;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I6.9.1.bmp;I6.9;0;562;97.9;29.4;761.9;0.000471012;9.856220558;76.7070814;;10.76001692;7.610555649;2;1;;3;1;;;;;;;;;;;;;;train
2024_08_27-I6.9.2.bmp;I6.9;1;;97.9;29.4;;;9.856220558;76.7070814;;10.76001692;7.610555649;2;1;;2;1;1;;;;;;;;;;;;;train
2024_08_27-I7.1.1.bmp;I7.1;1;;99.3;29.5;;;6.339437996;31.02521394;;2.820014477;9;0;1;1;2;1;;1;;;;;;;;;;;;train
2024_08_27-I7.1.2.bmp;I7.1;0;559;99.3;29.5;741;0.000452517;6.339437996;31.02521394;;2.820014477;9;0;1;2;3;1;;;;;;;;;;;;;;train
2024_08_27-I7.10.1.bmp;I7.10;1;;98.7;29.7;;;8.418411423;64.62323403;;7.239984512;1.286718369;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I7.10.2.bmp;I7.10;0;563;98.7;29.7;743;0.000450201;8.418411423;64.62323403;;7.239984512;1.286718369;1;0;;2;1;;;;;;1;;;;;;;;train
2024_08_27-I7.11.1.bmp;I7.11;1;;99.3;29.4;;;8.202936489;59.80217694;;8.980004787;2.160013199;2;1;;3;;1;;;;;;;1;;;;;;train
2024_08_27-I7.11.2.bmp;I7.11;0;560;99.3;29.4;669;0.000409206;8.202936489;59.80217694;;8.980004787;2.160013199;2;1;;2;;1;;;;;;;;;;;;;train
2024_08_27-I7.12.1.bmp;I7.12;0;563;99.3;29.4;691;0.00042041;4.466811088;22.9242494;;2.78000927;0.099994659;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I7.12.2.bmp;I7.12;1;;99.3;29.4;;;4.466811088;22.9242494;;2.78000927;0.099994659;0;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I7.13.1.bmp;I7.13;0;560;99.3;29.6;671;0.000407656;6.312577351;48.72097583;;6.680007935;0;1;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I7.13.2.bmp;I7.13;1;;99.3;29.6;;;6.312577351;48.72097583;;6.680007935;0;1;0;2;3;1;;;;;;;;;;;;;;train
2024_08_27-I7.14.1.bmp;I7.14;1;;98.6;29.4;;;5.67871346;42.14539072;;5.560008526;0.639986992;1;0;;1;;;;;;;;;;;;;;;train
2024_08_27-I7.14.2.bmp;I7.14;0;560;98.6;29.4;747;0.000460159;5.67871346;42.14539072;;5.560008526;0.639986992;1;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I7.15.1.bmp;I7.15;0;562;97.1;29.4;725;0.000451892;8.291240077;57.12825552;;3.299987316;2.639996529;0;1;;2;1;1;;;;;;;;;;;;;test
2024_08_27-I7.15.2.bmp;I7.15;1;;97.1;29.4;;;8.291240077;57.12825552;;3.299987316;2.639996529;0;1;;1;;;;;;;;;;;;;;;test
2024_08_27-I7.16.1.bmp;I7.16;0;560;98.8;29.5;660;0.000404368;5.956862233;38.14613735;;1.381424427;3.918550491;0;1;;2;1;;;;;;;;;;;;;;train
2024_08_27-I7.16.2.bmp;I7.16;1;;98.8;29.5;;;5.956862233;38.14613735;;1.381424427;3.918550491;0;1;;2;1;;;;;;;;;;;;;;train
2024_08_27-I7.17.1.bmp;I7.17;1;;99.2;29.6;;;5.562132219;37.5719445;;2.33999157;0.02004528;0;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I7.17.2.bmp;I7.17;0;558;99.2;29.6;735;0.00044859;5.562132219;37.5719445;;2.33999157;0.02004528;0;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I7.18.1.bmp;I7.18;0;563;98.8;29.5;761;0.000463764;8.18927988;63.17595793;;7.301407814;0.020167351;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I7.18.2.bmp;I7.18;1;;98.8;29.5;;;8.18927988;63.17595793;;7.301407814;0.020167351;1;0;2;3;1;;;;;;;;;;;;;;train
2024_08_27-I7.19.1.bmp;I7.19;1;;98.9;29.5;;;7.465405658;50.5856952;;4.500017166;1.660003662;1;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I7.19.2.bmp;I7.19;0;561;98.9;29.5;662;0.000404461;7.465405658;50.5856952;;4.500017166;1.660003662;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I7.2.1.bmp;I7.2;0;563;98.6;29.6;670;0.000407754;8.405172335;57.52546543;;5.480019569;0.039977074;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I7.2.2.bmp;I7.2;1;;98.6;29.6;;;8.405172335;57.52546543;;5.480019569;0.039977074;1;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I7.3.1.bmp;I7.3;0;566;98.8;29.8;758;0.000454862;7.539369939;56.94001519;;7.619991302;7.14616394;1;1;2;3;;;;;;;;;1;;;;;;train
2024_08_27-I7.3.2.bmp;I7.3;1;;98.8;29.8;;;7.539369939;56.94001519;;7.619991302;7.14616394;1;1;2;3;;;;;;;;;1;;;;;;train
2024_08_27-I7.4.1.bmp;I7.4;0;560;99.1;29.3;778;0.000478465;6.80544822;52.72027822;;6.321814537;0;1;0;;3;;1;;;;;;;;;;;;;train
2024_08_27-I7.4.2.bmp;I7.4;1;;99.1;29.3;;;6.80544822;52.72027822;;6.321814537;0;1;0;;2;;1;;;;;;;;;;;;;train
2024_08_27-I7.5.1.bmp;I7.5;1;;99;29.5;;;7.332498632;50.27192054;;3.739995003;4.880008698;0;1;;3;1;;;;;;;;;;;;;;train
2024_08_27-I7.5.2.bmp;I7.5;0;563;99;29.5;719;0.000437284;7.332498632;50.27192054;;3.739995003;4.880008698;0;1;;3;;1;;;;;;;;;;;;;train
2024_08_27-I7.6.1.bmp;I7.6;1;;98.3;29.6;;;7.332745864;47.18042711;;2.199990749;5.720021248;0;1;;2;1;1;;;;;;;;;;;;;train
2024_08_27-I7.6.2.bmp;I7.6;0;566;98.3;29.6;753;0.000457229;7.332745864;47.18042711;;2.199990749;5.720021248;0;1;;3;;;1;;;;;;;;;;;;train
2024_08_27-I7.7.1.bmp;I7.7;0;559;98.6;29.5;645;0.000396688;7.135405053;32.0757943;;1.059994698;5.180013657;0;1;;2;1;;;;;;;;;;;;;;test
2024_08_27-I7.7.2.bmp;I7.7;1;;98.6;29.5;;;7.135405053;32.0757943;;1.059994698;5.180013657;0;1;;1;;;;;;;;;;;;;;;test
2024_08_27-I7.8.1.bmp;I7.8;0;563;98.3;29.5;756;0.000463061;8.996908344;57.73664793;;3.060001373;0.560041428;0;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I7.8.2.bmp;I7.8;1;;98.3;29.5;;;8.996908344;57.73664793;;3.060001373;0.560041428;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I7.9.1.bmp;I7.9;1;;99.3;29.6;;;6.788582427;55.97883517;;10.72001362;0.041433334;2;0;;2;;1;;;;;1;;;;;;;;train
2024_08_27-I7.9.2.bmp;I7.9;0;560;99.3;29.6;608;0.000369381;6.788582427;55.97883517;;10.72001362;0.041433334;2;0;;3;;;;;;;;;;1;;;;;train
2024_08_27-I8.1.1.bmp;I8.1;0;561;98.8;29.5;754;0.000461137;7.24111345;58.29824684;;4.500007629;0;1;0;;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.1.2.bmp;I8.1;1;;98.8;29.5;;;7.24111345;58.29824684;;4.500007629;0;1;0;2;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.10.1.bmp;I8.10;0;567;99.1;29.4;729;0.000441289;8.362176398;62.80390503;;10.00000715;0.039989471;2;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I8.10.2.bmp;I8.10;1;;99.1;29.4;;;8.362176398;62.80390503;;10.00000715;0.039989471;2;0;;1;;;;;;;;;;;;;;;train
2024_08_27-I8.11.1.bmp;I8.11;1;;99.2;29.4;;;8.690863411;69.32507445;;8.740007401;0.040021896;2;0;;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.11.2.bmp;I8.11;0;561;99.2;29.4;751;0.000459006;8.690863411;69.32507445;;8.740007401;0.040021896;2;0;2;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.12.1.bmp;I8.12;1;;98.5;29.7;;;8.274587325;54.51115301;;1.820607662;0.040007591;0;0;2;3;;;;;;;;;1;1;;;;;train
2024_08_27-I8.12.2.bmp;I8.12;0;559;98.5;29.7;759;0.000464127;8.274587325;54.51115301;;1.820607662;0.040007591;0;0;2;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.13.1.bmp;I8.13;0;560;98.6;29.5;724;0.000444479;8.61764196;76.79948288;;13.08000517;3.873550415;2;1;2;3;;;;;;;;;1;;;;;;test
2024_08_27-I8.13.2.bmp;I8.13;1;;98.6;29.5;;;8.61764196;76.79948288;;13.08000517;3.873550415;2;1;2;3;;;;;;;;;1;;;;;;test
2024_08_27-I8.14.1.bmp;I8.14;0;560;98.7;29.6;753;0.000460255;8.431008374;74.40942637;;11.40000916;3.039991379;2;1;2;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.14.2.bmp;I8.14;1;;98.7;29.6;;;8.431008374;74.40942637;;11.40000916;3.039991379;2;1;1;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.15.1.bmp;I8.15;0;562;99.1;29.5;653;0.000397449;5.633826939;37.60520042;;1.080025673;0.039980888;0;0;;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.15.2.bmp;I8.15;1;;99.1;29.5;;;5.633826939;37.60520042;;1.080025673;0.039980888;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I8.16.1.bmp;I8.16;0;560;98.5;29.3;769;0.000475811;8.987599587;62.85174421;;3.52000761;0;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I8.16.2.bmp;I8.16;1;;98.5;29.3;;;8.987599587;62.85174421;;3.52000761;0;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I8.17.1.bmp;I8.17;0;558;98.1;29.5;736;0.000455777;9.478325828;65.34448289;;3.279989719;0.040006638;0;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I8.17.2.bmp;I8.17;1;;98.1;29.5;;;9.478325828;65.34448289;;3.279989719;0.040006638;0;0;;2;1;;;;;;;;;;;;;;train
2024_08_27-I8.18.1.bmp;I8.18;0;565;99.1;29.5;686;0.000415317;5.819865776;38.97493447;;2.419985294;3.613974571;0;1;;3;1;;;;;;;;;;;;;;train
2024_08_27-I8.18.2.bmp;I8.18;1;;99.1;29.5;;;5.819865776;38.97493447;;2.419985294;3.613974571;0;1;;2;1;;;;;;;;;;;;;;train
2024_08_27-I8.19.1.bmp;I8.19;0;559;98.4;29.5;744;0.000458505;10.37397947;64.39933301;;5.160021782;7.039984703;1;1;2;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.19.2.bmp;I8.19;1;;98.4;29.5;;;10.37397947;64.39933301;;5.160021782;7.039984703;1;1;2;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.2.1.bmp;I8.2;1;;99.6;29.7;;;6.359870872;52.98155852;;8.38001442;0.799983978;2;0;2;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.2.2.bmp;I8.2;0;563;99.6;29.7;648;0.000389091;6.359870872;52.98155852;;8.38001442;0.799983978;2;0;2;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.20.1.bmp;I8.20;0;562;99.1;29.5;794;0.000483269;5.768189615;46.01592521;;3.239995956;0;0;0;;3;1;;;;;;;;;;;;;;test
2024_08_27-I8.20.2.bmp;I8.20;1;;99.1;29.5;;;5.768189615;46.01592521;;3.239995956;0;0;0;1;3;1;;;;;;;;;;;;;;test
2024_08_27-I8.4.1.bmp;I8.4;1;;98.7;29.3;;;8.409813669;65.66208326;;5.541804314;0;1;0;2;3;1;;;;;;;;;;;;;;train
2024_08_27-I8.4.2.bmp;I8.4;0;561;98.7;29.3;748;0.000461056;8.409813669;65.66208326;;5.541804314;0;1;0;1;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.5.1.bmp;I8.5;0;564;98.6;29.3;716;0.00043943;9.757518374;74.02833789;;10.0599947;0.040018082;2;0;1;2;1;;;;;;;;;;;;;;train
2024_08_27-I8.5.2.bmp;I8.5;1;;98.6;29.3;;;9.757518374;74.02833789;;10.0599947;0.040018082;2;0;1;2;1;;;;;;;;;;;;;;train
2024_08_27-I8.6.1.bmp;I8.6;1;;99;29.5;;;9.176554527;77.03833289;;12.02000332;3.643766403;2;1;;3;;;;1;;;;;;;;;;;train
2024_08_27-I8.6.2.bmp;I8.6;0;564;99;29.5;694;0.000421331;9.176554527;77.03833289;;12.02000332;3.643766403;2;1;;3;;;;1;;;;;;;;;;;train
2024_08_27-I8.7.1.bmp;I8.7;0;561;98.7;29.5;659;0.000403444;7.216600453;36.47771737;;0.539983749;0.439997196;0;0;;3;;;1;;;;;;1;;;;;;train
2024_08_27-I8.7.2.bmp;I8.7;1;;98.7;29.5;;;7.216600453;36.47771737;;0.539983749;0.439997196;0;0;2;3;;;;;;;;;1;;;;;;train
2024_08_27-I8.8.1.bmp;I8.8;0;564;99.3;29.6;567;0.000342029;4.3321497;26.79389704;;5.700016975;0.54000473;1;0;;3;1;;;;;;;;;;;;;;train
2024_08_27-I8.8.2.bmp;I8.8;1;;99.3;29.6;;;4.3321497;26.79389704;;5.700016975;0.54000473;1;0;;3;;;;1;;;;;;1;;;;;train
